Instance_ID,Nodes,Speed_kmh,Flows,Packet_Rate_pps,Mobility_Seed,Simulation_Seed,Best_Protocol,Best_Score,Second_Best_Protocol,Second_Best_Score,Score_Margin
INST_0482,100,40,15,2,2,100482,AOMDV,0.6143258440643543,AODV,0.4933178436134974,0.12100800045085691
INST_0483,100,40,15,2,3,100483,AOMDV,0.5927444772947288,AODV,0.5770124531938313,0.015732024100897468
INST_0484,100,40,15,2,4,100484,AODV,0.7788710499369746,AOMDV,0.6227530785460538,0.15611797139092087
INST_0485,100,40,15,2,5,100485,AODV,0.6265517515084338,AOMDV,0.5934840410177116,0.03306771049072221
INST_0486,100,40,15,4,1,100486,AOMDV,0.7023288892147462,DSDV,0.3745000009140499,0.32782888830069634
INST_0487,100,40,15,4,2,100487,AOMDV,0.7366845234064214,DSDV,0.33454571391401355,0.4021388094924079
INST_0488,100,40,15,4,3,100488,AOMDV,0.6924394657113742,AODV,0.5207487885060822,0.17169067720529196
INST_0489,100,40,15,4,4,100489,AOMDV,0.8053506595979433,DSDV,0.40362558676330074,0.40172507283464254
INST_0490,100,40,15,4,5,100490,AOMDV,0.7082037486320816,DSDV,0.44612029729808544,0.26208345133399613
INST_0491,100,40,15,8,1,100491,DSDV,0.6822430430081253,AOMDV,0.5703269791821194,0.11191606382600594
INST_0492,100,40,15,8,2,100492,AODV,0.75,DSDV,0.4715435725643538,0.2784564274356462
INST_0493,100,40,15,8,3,100493,AOMDV,0.765333614139228,DSDV,0.7571214564265536,0.008212157712674362
INST_0494,100,40,15,8,4,100494,AOMDV,0.6059852400592846,DSDV,0.5421496224665521,0.06383561759273249
INST_0495,100,40,15,8,5,100495,AODV,0.5938863502543508,AOMDV,0.5887277240441308,0.0051586262102200076
INST_0496,100,40,20,2,1,100496,DSDV,0.6526283100478429,AODV,0.5585408123547912,0.09408749769305169
INST_0497,100,40,20,2,2,100497,AOMDV,0.574159768668521,DSDV,0.4192252539669553,0.15493451470156572
INST_0498,100,40,20,2,3,100498,AODV,0.5582173875945442,AOMDV,0.5517136059458907,0.006503781648653506
INST_0499,100,40,20,2,4,100499,AODV,0.6307236524104831,AOMDV,0.6131528077534054,0.0175708446570777
INST_0500,100,40,20,2,5,100500,AOMDV,0.6016383538755419,DSDV,0.45334536152140936,0.1482929923541325
INST_0501,100,40,20,4,1,100501,AOMDV,0.6142958166695007,DSDV,0.5,0.11429581666950073
INST_0502,100,40,20,4,2,100502,AOMDV,0.8757804371296316,DSDV,0.38513999140107,0.4906404457285616
INST_0503,100,40,20,4,3,100503,AOMDV,0.9108224881061848,DSDV,0.3163712915266714,0.5944511965795134
INST_0504,100,40,20,4,4,100504,AOMDV,0.9146294599484349,DSDV,0.42651057597208997,0.48811888397634495
INST_0505,100,40,20,4,5,100505,AOMDV,0.8729112299590983,DSDV,0.4802739976311288,0.3926372323279695
INST_0506,100,40,20,8,1,100506,DSDV,1.0,AOMDV,0.2821943695785692,0.7178056304214309
INST_0507,100,40,20,8,2,100507,DSDV,1.0,AOMDV,0.3082392607109281,0.6917607392890719
INST_0508,100,40,20,8,3,100508,DSDV,1.0,AOMDV,0.24978940317655346,0.7502105968234465
INST_0509,100,40,20,8,4,100509,DSDV,1.0,AODV,0.24476562237674823,0.7552343776232517
INST_0510,100,40,20,8,5,100510,AODV,0.6755429576329018,DSDV,0.5811753412326794,0.0943676164002224
INST_0511,100,40,25,2,1,100511,AOMDV,0.7605411773234245,DSDV,0.3923472848926261,0.3681938924307984
INST_0512,100,40,25,2,2,100512,AOMDV,0.6062871441374917,AODV,0.43948088709485367,0.16680625704263807
INST_0513,100,40,25,2,3,100513,AOMDV,0.6503822318872738,AODV,0.5423861965445356,0.10799603534273827
INST_0514,100,40,25,2,4,100514,AOMDV,0.7581446832306422,AODV,0.3655884248675534,0.39255625836308883
INST_0515,100,40,25,2,5,100515,AOMDV,0.6018858455109705,AODV,0.4491386745443151,0.15274717096665535
INST_0516,100,40,25,4,1,100516,DSDV,1.0,AOMDV,0.6156534466526579,0.38434655334734213
INST_0517,100,40,25,4,2,100517,DSDV,0.903756504482,AOMDV,0.6388560405165771,0.2649004639654229
INST_0518,100,40,25,4,3,100518,DSDV,0.8838621781785909,AOMDV,0.7133044093006413,0.1705577688779496
INST_0519,100,40,25,4,4,100519,DSDV,0.9346314424946948,AOMDV,0.6353299893254729,0.29930145316922185
INST_0520,100,40,25,4,5,100520,DSDV,0.9885993225599189,AOMDV,0.6293099742166448,0.3592893483432741
INST_0521,100,40,25,8,1,100521,DSDV,1.0,AOMDV,0.32555485246080845,0.6744451475391915
INST_0522,100,40,25,8,2,100522,DSDV,0.9413754741628053,AODV,0.5798782160628849,0.3614972580999204
INST_0523,100,40,25,8,3,100523,DSDV,0.7455497668630833,AOMDV,0.4818822679689374,0.26366749889414587
INST_0524,100,40,25,8,4,100524,DSDV,1.0,AODV,0.24173818429224608,0.7582618157077539
INST_0525,100,40,25,8,5,100525,DSDV,1.0,AODV,0.29969443518576117,0.7003055648142389
INST_0526,100,50,5,2,1,100526,AODV,0.730641415969434,AOMDV,0.610589812841859,0.12005160312757501
INST_0527,100,50,5,2,2,100527,AODV,0.75,DSDV,0.5904081447372149,0.15959185526278508
INST_0528,100,50,5,2,3,100528,AODV,0.7688417977377522,AOMDV,0.5762362615711041,0.1926055361666481
INST_0529,100,50,5,2,4,100529,DSDV,0.7410404932375405,AODV,0.5451894193242016,0.1958510739133389
INST_0530,100,50,5,2,5,100530,DSDV,0.75,AODV,0.6172326765070697,0.1327673234929303
INST_0531,100,50,5,4,1,100531,DSDV,0.6425912716238645,AOMDV,0.5919477656060368,0.050643506017827744
INST_0532,100,50,5,4,2,100532,AODV,0.6729893315993003,AOMDV,0.5988612838367862,0.07412804776251414
INST_0533,100,50,5,4,3,100533,AODV,0.713596001677431,AOMDV,0.5663851290273465,0.14721087265008448
INST_0534,100,50,5,4,4,100534,AODV,0.7481219822538208,AOMDV,0.5056602242281303,0.24246175802569048
INST_0535,100,50,5,4,5,100535,AODV,0.7006982282213604,AOMDV,0.5877084645115275,0.11298976370983294
INST_0536,100,50,5,8,1,100536,AODV,0.7284989523243566,AOMDV,0.6058716170116922,0.12262733531266434
INST_0537,100,50,5,8,2,100537,DSDV,0.6173657692446477,AOMDV,0.5715862370828069,0.04577953216184083
INST_0538,100,50,5,8,3,100538,AODV,0.6428809629950035,AOMDV,0.5935613715509499,0.04931959144405362
INST_0539,100,50,5,8,4,100539,AODV,0.6330251439099939,AOMDV,0.5860103685221079,0.04701477538788601
INST_0540,100,50,5,8,5,100540,AOMDV,0.6037114615606792,AODV,0.5742952589978548,0.0294162025628244
INST_0541,100,50,10,2,1,100541,AODV,0.6731490340858705,AOMDV,0.5441663071058056,0.12898272698006485
INST_0542,100,50,10,2,2,100542,AOMDV,0.5916594205325929,DSDV,0.5244872846387323,0.06717213589386062
INST_0543,100,50,10,2,3,100543,AODV,0.6833468141925726,AOMDV,0.5182433443856908,0.16510346980688184
INST_0544,100,50,10,2,4,100544,AODV,0.6198837512998141,AOMDV,0.5912213662420605,0.028662385057753648
INST_0545,100,50,10,2,5,100545,AOMDV,0.5721212149476584,AODV,0.5303639304897032,0.041757284457955235
INST_0546,100,50,10,4,1,100546,AODV,0.6653568128690724,AOMDV,0.5955954323576452,0.06976138051142722
INST_0547,100,50,10,4,2,100547,AODV,0.7432791500420981,AOMDV,0.5407994975568136,0.20247965248528454
INST_0548,100,50,10,4,3,100548,AODV,0.6168033687683864,DSDV,0.3347933832672548,0.2820099855011316
INST_0549,100,50,10,4,4,100549,AODV,0.6214001973448023,AOMDV,0.6170515066786971,0.004348690666105215
INST_0550,100,50,10,4,5,100550,AOMDV,0.6827652355596849,AODV,0.5124446798820439,0.17032055567764104
INST_0551,100,50,10,8,1,100551,AOMDV,0.7101308741116752,DSDV,0.5,0.2101308741116752
INST_0552,100,50,10,8,2,100552,AOMDV,0.8616482097271029,AODV,0.36888034070144565,0.4927678690256572
INST_0553,100,50,10,8,3,100553,AOMDV,0.8647089572239322,AODV,0.511451883889333,0.3532570733345991
INST_0554,100,50,10,8,4,100554,AODV,0.5410099625052263,DSDV,0.5,0.04100996250522626
INST_0555,100,50,10,8,5,100555,AOMDV,0.8128007339578807,AODV,0.693299378809368,0.11950135514851268
INST_0556,100,50,15,2,1,100556,AODV,0.6274864383473107,AOMDV,0.5922067916666667,0.03527964668064398
INST_0557,100,50,15,2,2,100557,AOMDV,0.5678378398376918,AODV,0.5333553815824088,0.034482458255282955
INST_0558,100,50,15,2,3,100558,AOMDV,0.5721468115870318,DSDV,0.4383212333790425,0.13382557820798935
INST_0559,100,50,15,2,4,100559,AOMDV,0.5880655569716635,AODV,0.48868816082724,0.09937739614442354
INST_0560,100,50,15,2,5,100560,AOMDV,0.570654530898357,AODV,0.46179976477109186,0.10885476612726519
INST_0561,100,50,15,4,1,100561,AOMDV,0.6651805900217801,AODV,0.4150616451943208,0.2501189448274593
INST_0562,100,50,15,4,2,100562,AOMDV,0.8109616285989988,AODV,0.34308087384671604,0.46788075475228275
INST_0563,100,50,15,4,3,100563,AOMDV,0.8162418109216913,AODV,0.5072032973536306,0.3090385135680608
INST_0564,100,50,15,4,4,100564,AOMDV,0.7094807112728786,DSDV,0.5211259859586448,0.1883547253142338
INST_0565,100,50,15,4,5,100565,AOMDV,0.9194453878050723,DSDV,0.383710373263693,0.5357350145413793
INST_0566,100,50,15,8,1,100566,DSDV,0.638641403900178,AOMDV,0.6266119769978262,0.012029426902351759
INST_0567,100,50,15,8,2,100567,DSDV,0.75,AOMDV,0.3725541342705445,0.3774458657294555
INST_0568,100,50,15,8,3,100568,AOMDV,0.6255142359537103,DSDV,0.5,0.12551423595371025
INST_0569,100,50,15,8,4,100569,DSDV,0.8190743297562062,AOMDV,0.44624736657832953,0.37282696317787667
INST_0570,100,50,15,8,5,100570,AOMDV,0.6526432252738528,DSDV,0.5,0.15264322527385277
INST_0571,100,50,20,2,1,100571,AOMDV,0.6162597161545749,AODV,0.5034225060708764,0.11283721008369851
INST_0572,100,50,20,2,2,100572,AOMDV,0.5782674783439601,DSDV,0.34774602766802043,0.23052145067593965
INST_0573,100,50,20,2,3,100573,AOMDV,0.6267092839282505,AODV,0.48976996003875584,0.1369393238894947
INST_0574,100,50,20,2,4,100574,AOMDV,0.6259110252849178,AODV,0.4418661496351864,0.18404487564973143
INST_0575,100,50,20,2,5,100575,AOMDV,0.6903112086741074,AODV,0.32162772888740765,0.3686834797866998
INST_0576,100,50,20,4,1,100576,AOMDV,0.8720906494660116,DSDV,0.5990727800396848,0.2730178694263268
INST_0577,100,50,20,4,2,100577,AOMDV,0.8961419437010878,DSDV,0.5759882436675435,0.32015370003354426
INST_0578,100,50,20,4,3,100578,AOMDV,0.9073403645879119,DSDV,0.41533545862449944,0.49200490596341245
INST_0579,100,50,20,4,4,100579,AOMDV,0.6454941744067441,DSDV,0.5,0.14549417440674406
INST_0580,100,50,20,4,5,100580,AOMDV,0.8714867174034038,DSDV,0.5722182056143088,0.29926851178909497
INST_0581,100,50,20,8,1,100581,DSDV,1.0,AOMDV,0.2805331996808682,0.7194668003191318
INST_0582,100,50,20,8,2,100582,DSDV,0.794479249617261,AOMDV,0.40011615433422193,0.3943630952830391
INST_0583,100,50,20,8,3,100583,DSDV,1.0,AODV,0.568630617521523,0.431369382478477
INST_0584,100,50,20,8,4,100584,DSDV,0.9966888224066123,AOMDV,0.3548504415462398,0.6418383808603725
INST_0585,100,50,20,8,5,100585,DSDV,1.0,AODV,0.317630764684112,0.682369235315888
INST_0586,100,50,25,2,1,100586,AOMDV,0.8042095164422197,AODV,0.35153137241499666,0.45267814402722306
INST_0587,100,50,25,2,2,100587,AOMDV,0.6700990255608592,AODV,0.36610417167987497,0.30399485388098424
INST_0588,100,50,25,2,3,100588,AOMDV,0.7515246914441012,DSDV,0.5247013651007411,0.2268233263433601
INST_0589,100,50,25,2,4,100589,AOMDV,0.7862797207883485,DSDV,0.3243172390347432,0.4619624817536053
INST_0590,100,50,25,2,5,100590,AOMDV,0.8248961814456707,DSDV,0.33055380594069206,0.4943423755049786
INST_0591,100,50,25,4,1,100591,DSDV,0.9398644325104513,AOMDV,0.6987593104232157,0.24110512208723556
INST_0592,100,50,25,4,2,100592,DSDV,0.6185842558739081,AOMDV,0.6093063866398121,0.009277869234096014
INST_0593,100,50,25,4,3,100593,DSDV,0.9147474552439394,AOMDV,0.7210819254829917,0.19366552976094775
INST_0594,100,50,25,4,4,100594,DSDV,1.0,AOMDV,0.5307060749267267,0.4692939250732733
INST_0595,100,50,25,4,5,100595,DSDV,1.0,AOMDV,0.40947922158675554,0.5905207784132445
INST_0596,100,50,25,8,1,100596,DSDV,1.0,AODV,0.15967551782352477,0.8403244821764753
INST_0597,100,50,25,8,2,100597,DSDV,0.7941923533816706,AODV,0.6305485563548014,0.16364379702686915
INST_0598,100,50,25,8,3,100598,DSDV,1.0,AODV,0.31503488247911415,0.6849651175208858
INST_0599,100,50,25,8,4,100599,DSDV,1.0,AODV,0.25138832058776606,0.7486116794122339
INST_0600,100,50,25,8,5,100600,DSDV,1.0,AODV,0.45092954833544974,0.5490704516645503
INST_0601,150,20,5,2,1,100601,AOMDV,0.7132152572518913,AODV,0.6635370841809985,0.04967817307089273
INST_0602,150,20,5,2,2,100602,DSDV,0.6610973541862691,AOMDV,0.6437277571280148,0.01736959705825436
INST_0603,150,20,5,2,3,100603,DSDV,0.6927774170212673,AOMDV,0.5813172123981094,0.11146020462315787
INST_0604,150,20,5,2,4,100604,DSDV,0.6845294146721447,AOMDV,0.6800667375053777,0.00446267716676696
INST_0605,150,20,5,2,5,100605,AODV,0.6587648649485887,AOMDV,0.611994223092569,0.046770641856019646
INST_0606,150,20,5,4,1,100606,AOMDV,0.6940894500479747,AODV,0.5,0.19408945004797473
INST_0607,150,20,5,4,2,100607,DSDV,0.6756614932896526,AOMDV,0.6227066766857492,0.05295481660390344
INST_0608,150,20,5,4,3,100608,AOMDV,0.6275626398472403,AODV,0.5094229857591851,0.11813965408805516
INST_0609,150,20,5,4,4,100609,AOMDV,0.75,DSDV,0.659528730290974,0.09047126970902597
INST_0610,150,20,5,4,5,100610,AOMDV,0.6701183441406113,AODV,0.5755537646226091,0.09456457951800223
INST_0611,150,20,5,8,1,100611,AOMDV,0.659930314034649,AODV,0.49955965305643407,0.1603706609782149
INST_0612,150,20,5,8,2,100612,AOMDV,0.6615781052397899,AODV,0.590569452295487,0.07100865294430292
INST_0613,150,20,5,8,3,100613,AOMDV,0.6371291061653017,AODV,0.564587023238464,0.07254208292683773
INST_0614,150,20,5,8,4,100614,AOMDV,0.75,AODV,0.4418934256655524,0.3081065743344476
INST_0615,150,20,5,8,5,100615,AOMDV,0.75,AODV,0.49807122257024344,0.25192877742975656
INST_0616,150,20,10,2,1,100616,DSDV,0.7041113343235541,AOMDV,0.6407435398302023,0.06336779449335184
INST_0617,150,20,10,2,2,100617,AOMDV,0.6638264973696227,AODV,0.5,0.16382649736962274
INST_0618,150,20,10,2,3,100618,AOMDV,0.6023218221582878,DSDV,0.5940961401088289,0.008225682049458838
INST_0619,150,20,10,2,4,100619,AODV,0.7861230403140913,AOMDV,0.6508538890681204,0.13526915124597094
INST_0620,150,20,10,2,5,100620,AOMDV,0.6642572241147945,AODV,0.6107136925663261,0.05354353154846836
INST_0621,150,20,10,4,1,100621,AOMDV,0.6632591627252835,AODV,0.493750642612821,0.16950852011246254
INST_0622,150,20,10,4,2,100622,AOMDV,0.6742905170191548,AODV,0.43377260626327707,0.2405179107558777
INST_0623,150,20,10,4,3,100623,AOMDV,0.6346044467846151,DSDV,0.49788747524532384,0.1367169715392913
INST_0624,150,20,10,4,4,100624,AOMDV,0.7640347712378445,DSDV,0.6866152780130002,0.07741949322484432
INST_0625,150,20,10,4,5,100625,AOMDV,0.6732682718396009,DSDV,0.4853918517138361,0.18787642012576483
INST_0626,150,20,10,8,1,100626,AODV,0.743485519364785,AOMDV,0.5584291049525137,0.18505641441227128
INST_0627,150,20,10,8,2,100627,AODV,0.6046761230419433,AOMDV,0.529466352862264,0.07520977017967934
INST_0628,150,20,10,8,3,100628,AOMDV,0.8815339552166188,DSDV,0.6826607089923613,0.1988732462242575
INST_0629,150,20,10,8,4,100629,DSDV,0.5435355395891175,AOMDV,0.5154171814779875,0.02811835811112995
INST_0630,150,20,10,8,5,100630,AOMDV,0.5252597097703109,DSDV,0.5,0.02525970977031089
INST_0631,150,20,15,2,1,100631,AOMDV,0.6102008577265905,AODV,0.5162064284031671,0.09399442932342339
INST_0632,150,20,15,2,2,100632,AOMDV,0.6587370320001857,DSDV,0.6510760849972814,0.007660947002904317
INST_0633,150,20,15,2,3,100633,AOMDV,0.6335164823427123,AODV,0.5159583047220753,0.11755817762063703
INST_0634,150,20,15,2,4,100634,AOMDV,0.6509584629398074,AODV,0.5546335154130217,0.09632494752678566
INST_0635,150,20,15,2,5,100635,AOMDV,0.6341618926225983,DSDV,0.603604445952509,0.030557446670089305
INST_0636,150,20,15,4,1,100636,AOMDV,0.7718637817180851,AODV,0.4458322351015785,0.32603154661650663
INST_0637,150,20,15,4,2,100637,DSDV,0.75,AOMDV,0.6129216405323528,0.13707835946764724
INST_0638,150,20,15,4,3,100638,AOMDV,0.9026890296321336,DSDV,0.5513778474473614,0.3513111821847722
INST_0639,150,20,15,4,4,100639,AOMDV,0.8752672245787756,DSDV,0.4550876200330697,0.4201796045457059
INST_0640,150,20,15,4,5,100640,AOMDV,0.7565618245498169,DSDV,0.47282531829191365,0.28373650625790325
INST_0641,150,20,15,8,1,100641,AODV,0.7202080535815105,DSDV,0.6017451110284566,0.1184629425530539
INST_0642,150,20,15,8,2,100642,DSDV,0.75,AODV,0.4042205049566491,0.3457794950433509
INST_0643,150,20,15,8,3,100643,DSDV,0.75,AOMDV,0.5990675421118399,0.15093245788816012
INST_0644,150,20,15,8,4,100644,AODV,0.7435263555528309,DSDV,0.5,0.24352635555283086
INST_0645,150,20,15,8,5,100645,AODV,0.7056916530525131,DSDV,0.5,0.20569165305251313
INST_0646,150,20,20,2,1,100646,AOMDV,0.6853932587368444,AODV,0.512209759067878,0.1731834996689664
INST_0647,150,20,20,2,2,100647,AOMDV,0.6788900238637081,DSDV,0.6025700556659447,0.07631996819776343
INST_0648,150,20,20,2,3,100648,AOMDV,0.656105262942493,AODV,0.40658513912299576,0.24952012381949729
INST_0649,150,20,20,2,4,100649,AOMDV,0.6595969298978416,AODV,0.6434569642562636,0.016139965641577936
INST_0650,150,20,20,2,5,100650,AOMDV,0.6793330357943074,AODV,0.478544478751365,0.20078855704294235
INST_0651,150,20,20,4,1,100651,AOMDV,0.6985481634447352,AODV,0.5663058011596234,0.13224236228511188
INST_0652,150,20,20,4,2,100652,DSDV,0.75,AOMDV,0.5310495167418212,0.21895048325817879
INST_0653,150,20,20,4,3,100653,DSDV,0.75,AOMDV,0.6887234368753942,0.06127656312460583
INST_0654,150,20,20,4,4,100654,DSDV,0.8015797210632372,AOMDV,0.5659071255116634,0.23567259555157372
INST_0655,150,20,20,4,5,100655,AOMDV,0.8722785126755989,DSDV,0.516435453135018,0.3558430595405808
INST_0656,150,20,20,8,1,100656,AODV,0.7220057159874764,AOMDV,0.5162820318196937,0.20572368416778275
INST_0657,150,20,20,8,2,100657,DSDV,0.8841301622725619,AOMDV,0.3830425424746182,0.5010876197979437
INST_0658,150,20,20,8,3,100658,AODV,0.6948160731423552,AOMDV,0.5551916685629631,0.13962440457939207
INST_0659,150,20,20,8,4,100659,DSDV,1.0,AODV,0.2315617007344115,0.7684382992655885
INST_0660,150,20,20,8,5,100660,AODV,0.6763403840443682,DSDV,0.5,0.17634038404436825
INST_0661,150,20,25,2,1,100661,AOMDV,0.7607296260862892,DSDV,0.402658617137672,0.35807100894861726
INST_0662,150,20,25,2,2,100662,AOMDV,0.8728237219476509,DSDV,0.5522334094388865,0.32059031250876435
INST_0663,150,20,25,2,3,100663,AOMDV,0.7599504930595722,DSDV,0.75,0.009950493059572185
INST_0664,150,20,25,2,4,100664,AOMDV,0.7803548791773101,DSDV,0.48648154326289955,0.2938733359144105
INST_0665,150,20,25,2,5,100665,AOMDV,0.7272456826973607,DSDV,0.5239438555029055,0.20330182719445522
INST_0666,150,20,25,4,1,100666,DSDV,0.75,AOMDV,0.37210581740302934,0.37789418259697066
INST_0667,150,20,25,4,2,100667,DSDV,0.75,AODV,0.5331272198961745,0.2168727801038255
INST_0668,150,20,25,4,3,100668,DSDV,1.0,AODV,0.3618503499654233,0.6381496500345767
INST_0669,150,20,25,4,4,100669,DSDV,1.0,AOMDV,0.2989825497327172,0.7010174502672828
INST_0670,150,20,25,4,5,100670,DSDV,0.8581916520129763,AOMDV,0.4918245896755069,0.3663670623374694
INST_0671,150,20,25,8,1,100671,DSDV,0.8729679377064755,AOMDV,0.323581875344211,0.5493860623622645
INST_0672,150,20,25,8,2,100672,DSDV,0.900235467078799,AODV,0.5659196706739571,0.3343157964048419
INST_0673,150,20,25,8,3,100673,DSDV,0.9071413926997619,AODV,0.5125621216562217,0.3945792710435402
INST_0674,150,20,25,8,4,100674,DSDV,1.0,AOMDV,0.26767929330512763,0.7323207066948724
INST_0675,150,20,25,8,5,100675,AODV,0.7268610839507379,DSDV,0.7002919079674651,0.026569175983272797
INST_0676,150,30,5,2,1,100676,AODV,0.5923485182488124,AOMDV,0.5782710328276488,0.014077485421163605
INST_0677,150,30,5,2,2,100677,AODV,0.6902403671231861,AOMDV,0.6775818613459574,0.012658505777228712
INST_0678,150,30,5,2,3,100678,AOMDV,0.6726562512194825,AODV,0.6516391555385901,0.021017095680892384
INST_0679,150,30,5,2,4,100679,AOMDV,0.6593655660590905,DSDV,0.5236211048923607,0.13574446116672978
INST_0680,150,30,5,2,5,100680,AOMDV,0.6660052946428572,AODV,0.5634453106359615,0.1025599840068957
INST_0681,150,30,5,4,1,100681,DSDV,0.6572865327709627,AOMDV,0.5639860148310432,0.09330051793991956
INST_0682,150,30,5,4,2,100682,AODV,0.75,AOMDV,0.4945496509272249,0.2554503490727751
INST_0683,150,30,5,4,3,100683,AOMDV,0.6322033825782822,AODV,0.4980568910982397,0.13414649148004254
INST_0684,150,30,5,4,4,100684,AOMDV,0.6746503528258105,AODV,0.6731371507943887,0.0015132020314218009
INST_0685,150,30,5,4,5,100685,AOMDV,0.75,DSDV,0.6819689569309862,0.06803104306901375
INST_0686,150,30,5,8,1,100686,AOMDV,0.7024427166934986,AODV,0.6651473552559257,0.03729536143757284
INST_0687,150,30,5,8,2,100687,AOMDV,0.6800121351773457,AODV,0.6271837437938921,0.05282839138345363
INST_0688,150,30,5,8,3,100688,AOMDV,0.6790215019677976,AODV,0.4731473761532486,0.20587412581454906
INST_0689,150,30,5,8,4,100689,AOMDV,0.6898404992805492,AODV,0.6625527030630964,0.02728779621745281
INST_0690,150,30,5,8,5,100690,AOMDV,0.7227186535707774,AODV,0.676301953937924,0.04641669963285333
INST_0691,150,30,10,2,1,100691,AOMDV,0.6165935653470297,DSDV,0.49370266111501193,0.12289090423201776
INST_0692,150,30,10,2,2,100692,AOMDV,0.6502890144466906,AODV,0.6040697053358552,0.04621930911083538
INST_0693,150,30,10,2,3,100693,AODV,0.6500429096194642,AOMDV,0.6381799892899396,0.011862920329524629
INST_0694,150,30,10,2,4,100694,AOMDV,0.6500000000000001,AODV,0.5260651791467664,0.12393482085323371
INST_0695,150,30,10,2,5,100695,AOMDV,0.7107036006198681,DSDV,0.6401016690982447,0.07060193152162342
INST_0696,150,30,10,4,1,100696,AOMDV,0.7282311102920093,DSDV,0.6239801296851889,0.10425098060682036
INST_0697,150,30,10,4,2,100697,AOMDV,0.6663079247084936,DSDV,0.4425987020747379,0.22370922263375576
INST_0698,150,30,10,4,3,100698,AOMDV,0.6730563456875088,AODV,0.43621271916744897,0.23684362652005986
INST_0699,150,30,10,4,4,100699,AOMDV,0.6893063565772328,AODV,0.6247822227632964,0.0645241338139364
INST_0700,150,30,10,4,5,100700,AOMDV,0.6897381866186019,AODV,0.5637303542790804,0.1260078323395215
INST_0701,150,30,10,8,1,100701,AODV,0.568832648256621,AOMDV,0.514459418528519,0.0543732297281021
INST_0702,150,30,10,8,2,100702,AOMDV,0.5884962584414917,DSDV,0.5,0.08849625844149167
INST_0703,150,30,10,8,3,100703,AODV,0.5675367566574773,AOMDV,0.5463001981972766,0.021236558460200672
INST_0704,150,30,10,8,4,100704,AOMDV,0.7209447554564296,AODV,0.6406126524332107,0.0803321030232188
INST_0705,150,30,10,8,5,100705,AOMDV,0.9001797321404689,DSDV,0.5529645591763326,0.3472151729641363
INST_0706,150,30,15,2,1,100706,AOMDV,0.6554555065885006,AODV,0.5280664906541249,0.12738901593437568
INST_0707,150,30,15,2,2,100707,AOMDV,0.6562722751806155,AODV,0.5423201798697734,0.11395209531084205
INST_0708,150,30,15,2,3,100708,AOMDV,0.6523245370544041,DSDV,0.4151474600088585,0.23717707704554558
INST_0709,150,30,15,2,4,100709,AOMDV,0.6773049653778216,AODV,0.6615387450622244,0.015766220315597157
INST_0710,150,30,15,2,5,100710,AODV,0.6796944384331667,AOMDV,0.6541389110656247,0.025555527367541964
INST_0711,150,30,15,4,1,100711,AOMDV,0.7063648146790803,DSDV,0.5,0.2063648146790803
INST_0712,150,30,15,4,2,100712,AOMDV,0.7668057479362858,DSDV,0.5941974396464911,0.17260830828979468
INST_0713,150,30,15,4,3,100713,AOMDV,0.8779300574206557,DSDV,0.46827128203599994,0.4096587753846557
INST_0714,150,30,15,4,4,100714,AOMDV,0.7431674875487592,AODV,0.4341908102621766,0.30897667728658257
INST_0715,150,30,15,4,5,100715,AOMDV,0.90651822939754,DSDV,0.4306345090631378,0.4758837203344022
INST_0716,150,30,15,8,1,100716,AODV,0.7490990939771449,DSDV,0.7295247847301805,0.01957430924696446
INST_0717,150,30,15,8,2,100717,AODV,0.7032083477606743,DSDV,0.5,0.2032083477606743
INST_0718,150,30,15,8,3,100718,DSDV,0.75,AODV,0.5511143416616271,0.1988856583383729
INST_0719,150,30,15,8,4,100719,AODV,0.7694867008689278,DSDV,0.5413708906490071,0.22811581021992067
INST_0720,150,30,15,8,5,100720,AODV,0.7136596895847155,AOMDV,0.574102687222335,0.13955700236238044
INST_0721,150,30,20,2,1,100721,AOMDV,0.6897005218178791,AODV,0.503809749375672,0.1858907724422071
INST_0722,150,30,20,2,2,100722,AOMDV,0.7636987270228374,AODV,0.38118176514233093,0.38251696188050643
INST_0723,150,30,20,2,3,100723,AOMDV,0.7531160376703454,DSDV,0.38322207477539605,0.36989396289494936
INST_0724,150,30,20,2,4,100724,AOMDV,0.7584942383237876,AODV,0.48076591151038345,0.27772832681340415
INST_0725,150,30,20,2,5,100725,AOMDV,0.7006567278039197,AODV,0.4077213678498418,0.29293535995407793
INST_0726,150,30,20,4,1,100726,DSDV,0.75,AOMDV,0.598221109619401,0.151778890380599
INST_0727,150,30,20,4,2,100727,DSDV,0.75,AODV,0.49912855756982344,0.25087144243017656
INST_0728,150,30,20,4,3,100728,DSDV,0.75,AOMDV,0.6405225596471162,0.10947744035288376
INST_0729,150,30,20,4,4,100729,DSDV,0.75,AOMDV,0.468029030746881,0.281970969253119
INST_0730,150,30,20,4,5,100730,AOMDV,0.767531559979534,DSDV,0.75,0.01753155997953404
INST_0731,150,30,20,8,1,100731,AODV,0.75,DSDV,0.4086328224136157,0.3413671775863843
INST_0732,150,30,20,8,2,100732,DSDV,1.0,AODV,0.30450699846059764,0.6954930015394023
INST_0733,150,30,20,8,3,100733,DSDV,0.75,AODV,0.681336339546075,0.06866366045392502
INST_0734,150,30,20,8,4,100734,DSDV,0.9105989254354802,AODV,0.7209859968713899,0.1896129285640903
